,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,source,target
16,21977,21212,0.08170515097690942,0.11367673179396093,0.04884547069271759,0.5978260869565217,5.259001358695652,0.039557496158930366,2.203830829052854,PACK OF 60 PINK PAISLEY CAKE CASES,PACK OF 72 RETROSPOT CAKE CASES
17,21212,21977,0.11367673179396093,0.08170515097690942,0.04884547069271759,0.4296875,5.259001358695651,0.039557496158930366,1.6101608311637752,PACK OF 72 RETROSPOT CAKE CASES,PACK OF 60 PINK PAISLEY CAKE CASES
18,84991,21977,0.08703374777975133,0.08170515097690942,0.04262877442273535,0.489795918367347,5.994676131322095,0.03551766892030451,1.7998579040852578,60 TEATIME FAIRY CAKE CASES,PACK OF 60 PINK PAISLEY CAKE CASES
19,21977,84991,0.08170515097690942,0.08703374777975133,0.04262877442273535,0.5217391304347826,5.994676131322094,0.03551766892030451,1.9089294364605198,PACK OF 60 PINK PAISLEY CAKE CASES,60 TEATIME FAIRY CAKE CASES
20,22554,22551,0.08969804618117229,0.08170515097690942,0.04884547069271759,0.5445544554455446,6.6648730090400345,0.04151667828715111,2.016256081550699,PLASTERS IN TIN WOODLAND ANIMALS,PLASTERS IN TIN SPACEBOY
21,22551,22554,0.08170515097690942,0.08969804618117229,0.04884547069271759,0.5978260869565217,6.6648730090400345,0.04151667828715111,2.263453506792761,PLASTERS IN TIN SPACEBOY,PLASTERS IN TIN WOODLAND ANIMALS
22,22554,22556,0.08969804618117229,0.07104795737122557,0.04884547069271759,0.5445544554455446,7.6646039603960405,0.04247260773135544,2.0396555718588307,PLASTERS IN TIN WOODLAND ANIMALS,PLASTERS IN TIN CIRCUS PARADE 
23,22556,22554,0.07104795737122557,0.08969804618117229,0.04884547069271759,0.6875000000000001,7.664603960396041,0.04247260773135544,2.91296625222025,PLASTERS IN TIN CIRCUS PARADE ,PLASTERS IN TIN WOODLAND ANIMALS
24,22556,22551,0.07104795737122557,0.08170515097690942,0.043516873889875664,0.6125,7.496467391304348,0.037711889806258655,2.369793158769266,PLASTERS IN TIN CIRCUS PARADE ,PLASTERS IN TIN SPACEBOY
25,22551,22556,0.08170515097690942,0.07104795737122557,0.043516873889875664,0.5326086956521738,7.496467391304347,0.037711889806258655,1.987525300508075,PLASTERS IN TIN SPACEBOY,PLASTERS IN TIN CIRCUS PARADE 
26,22554,22555,0.08969804618117229,0.07104795737122557,0.043516873889875664,0.48514851485148514,6.828465346534654,0.037144010928513514,1.8043106981828119,PLASTERS IN TIN WOODLAND ANIMALS,PLASTERS IN TIN STRONGMAN
27,22555,22554,0.07104795737122557,0.08969804618117229,0.043516873889875664,0.6125,6.828465346534654,0.037144010928513514,2.3491663324356846,PLASTERS IN TIN STRONGMAN,PLASTERS IN TIN WOODLAND ANIMALS
28,22728,22727,0.07726465364120781,0.0941385435168739,0.06127886323268206,0.7931034482758621,8.424853610930384,0.05400528127356303,4.378330373001777,ALARM CLOCK BAKELIKE PINK,ALARM CLOCK BAKELIKE RED 
29,22727,22728,0.0941385435168739,0.07726465364120781,0.06127886323268206,0.6509433962264151,8.424853610930384,0.05400528127356303,2.6435120733522153,ALARM CLOCK BAKELIKE RED ,ALARM CLOCK BAKELIKE PINK
30,22728,22726,0.07726465364120781,0.07726465364120781,0.0541740674955595,0.7011494252873564,9.074646584753602,0.04820424079326369,3.087614428200574,ALARM CLOCK BAKELIKE PINK,ALARM CLOCK BAKELIKE GREEN
31,22726,22728,0.07726465364120781,0.07726465364120781,0.0541740674955595,0.7011494252873564,9.074646584753602,0.04820424079326369,3.087614428200574,ALARM CLOCK BAKELIKE GREEN,ALARM CLOCK BAKELIKE PINK
32,22699,22423,0.10479573712255773,0.19626998223801065,0.06838365896980461,0.6525423728813559,3.3247181532326096,0.04781540150614097,2.313174197461335,ROSES REGENCY TEACUP AND SAUCER ,REGENCY CAKESTAND 3 TIER
33,22423,22699,0.19626998223801065,0.10479573712255773,0.06838365896980461,0.34841628959276016,3.3247181532326096,0.04781540150614097,1.3738898756660745,REGENCY CAKESTAND 3 TIER,ROSES REGENCY TEACUP AND SAUCER 
34,22699,22697,0.10479573712255773,0.09502664298401421,0.08170515097690942,0.7796610169491526,8.204657056866782,0.07174676387911752,4.107186774149475,ROSES REGENCY TEACUP AND SAUCER ,GREEN REGENCY TEACUP AND SAUCER
35,22697,22699,0.09502664298401421,0.10479573712255773,0.08170515097690942,0.8598130841121495,8.204657056866782,0.07174676387911752,6.385790408525754,GREEN REGENCY TEACUP AND SAUCER,ROSES REGENCY TEACUP AND SAUCER 
36,22423,22697,0.19626998223801065,0.09502664298401421,0.06127886323268206,0.31221719457013575,3.285575337252083,0.04262798570207181,1.3157836309245583,REGENCY CAKESTAND 3 TIER,GREEN REGENCY TEACUP AND SAUCER
37,22697,22423,0.09502664298401421,0.19626998223801065,0.06127886323268206,0.6448598130841121,3.285575337252083,0.04262798570207181,2.263134523698233,GREEN REGENCY TEACUP AND SAUCER,REGENCY CAKESTAND 3 TIER
38,22386,85099B,0.08259325044404973,0.17761989342806395,0.05950266429840142,0.7204301075268816,4.056021505376344,0.04483245995665191,2.9415903811996165,JUMBO BAG PINK POLKADOT,JUMBO BAG RED RETROSPOT
39,85099B,22386,0.17761989342806395,0.08259325044404973,0.05950266429840142,0.33499999999999996,4.056021505376344,0.04483245995665191,1.3795590218886469,JUMBO BAG RED RETROSPOT,JUMBO BAG PINK POLKADOT
40,85099B,21931,0.17761989342806395,0.07548845470692718,0.0497335701598579,0.27999999999999997,3.709176470588235,0.036325318879764264,1.2840438129070455,JUMBO BAG RED RETROSPOT,JUMBO STORAGE BAG SUKI
41,21931,85099B,0.07548845470692718,0.17761989342806395,0.0497335701598579,0.6588235294117647,3.7091764705882353,0.036325318879764264,2.4104244502970538,JUMBO STORAGE BAG SUKI,JUMBO BAG RED RETROSPOT
42,85099C,85099B,0.05772646536412078,0.17761989342806395,0.04440497335701599,0.7692307692307693,4.330769230769231,0.03415160473106203,3.56364712847839,JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG RED RETROSPOT
43,85099B,85099C,0.17761989342806395,0.05772646536412078,0.04440497335701599,0.25,4.3307692307692305,0.03415160473106203,1.256364712847839,JUMBO BAG RED RETROSPOT,JUMBO  BAG BAROQUE BLACK WHITE
44,20725,85099B,0.1438721136767318,0.17761989342806395,0.056838365896980464,0.3950617283950617,2.2241975308641972,0.03128381639844906,1.3594446659658534,LUNCH BAG RED RETROSPOT,JUMBO BAG RED RETROSPOT
45,85099B,20725,0.17761989342806395,0.1438721136767318,0.056838365896980464,0.32,2.2241975308641972,0.03128381639844906,1.259011597534218,JUMBO BAG RED RETROSPOT,LUNCH BAG RED RETROSPOT
46,20725,22383,0.1438721136767318,0.10746003552397869,0.06838365896980461,0.47530864197530853,4.423120089786755,0.05292315652319311,1.7010761675895933,LUNCH BAG RED RETROSPOT,LUNCH BAG SUKI DESIGN 
47,22383,20725,0.10746003552397869,0.1438721136767318,0.06838365896980461,0.6363636363636362,4.423120089786755,0.05292315652319311,2.354351687388987,LUNCH BAG SUKI DESIGN ,LUNCH BAG RED RETROSPOT
48,20728,22383,0.10035523978685613,0.10746003552397869,0.06127886323268206,0.6106194690265486,5.682293571271849,0.0504946856001691,2.2922049087679635,LUNCH BAG CARS BLUE,LUNCH BAG SUKI DESIGN 
49,22383,20728,0.10746003552397869,0.10035523978685613,0.06127886323268206,0.5702479338842975,5.682293571271849,0.0504946856001691,2.0934041535728922,LUNCH BAG SUKI DESIGN ,LUNCH BAG CARS BLUE
50,20728,20725,0.10035523978685613,0.1438721136767318,0.0586145648312611,0.584070796460177,4.059652572926909,0.04417624436459086,2.0583500245644535,LUNCH BAG CARS BLUE,LUNCH BAG RED RETROSPOT
51,20725,20728,0.1438721136767318,0.10035523978685613,0.0586145648312611,0.4074074074074074,4.059652572926908,0.04417624436459086,1.5181505328596805,LUNCH BAG RED RETROSPOT,LUNCH BAG CARS BLUE
52,22382,20728,0.10124333925399645,0.10035523978685613,0.04262877442273535,0.42105263157894735,4.195621797857475,0.03246847483507851,1.5539318585499757,LUNCH BAG SPACEBOY DESIGN ,LUNCH BAG CARS BLUE
53,20728,22382,0.10035523978685613,0.10124333925399645,0.04262877442273535,0.4247787610619469,4.195621797857475,0.03246847483507851,1.5624538871430524,LUNCH BAG CARS BLUE,LUNCH BAG SPACEBOY DESIGN 
54,20725,22384,0.1438721136767318,0.08792184724689166,0.056838365896980464,0.3950617283950617,4.493328345180196,0.04418886389520742,1.5077210280204443,LUNCH BAG RED RETROSPOT,LUNCH BAG PINK POLKADOT
55,22384,20725,0.08792184724689166,0.1438721136767318,0.056838365896980464,0.6464646464646464,4.493328345180196,0.04418886389520742,2.421618878457244,LUNCH BAG PINK POLKADOT,LUNCH BAG RED RETROSPOT
56,22384,22383,0.08792184724689166,0.10746003552397869,0.0452930728241563,0.5151515151515151,4.793889306286,0.0358449879956715,1.840863676731794,LUNCH BAG PINK POLKADOT,LUNCH BAG SUKI DESIGN 
57,22383,22384,0.10746003552397869,0.08792184724689166,0.0452930728241563,0.4214876033057851,4.793889306286,0.0358449879956715,1.57659223547323,LUNCH BAG SUKI DESIGN ,LUNCH BAG PINK POLKADOT
58,20728,22384,0.10035523978685613,0.08792184724689166,0.04085257548845471,0.40707964601769914,4.630016983999285,0.03202915742548956,1.538281063598526,LUNCH BAG CARS BLUE,LUNCH BAG PINK POLKADOT
59,22384,20728,0.08792184724689166,0.10035523978685613,0.04085257548845471,0.46464646464646464,4.630016983999284,0.03202915742548956,1.6804685143604008,LUNCH BAG PINK POLKADOT,LUNCH BAG CARS BLUE
60,20725,20727,0.1438721136767318,0.07992895204262877,0.0586145648312611,0.4074074074074074,5.097119341563785,0.04711501755692197,1.5526198934280642,LUNCH BAG RED RETROSPOT,LUNCH BAG  BLACK SKULL.
61,20727,20725,0.07992895204262877,0.1438721136767318,0.0586145648312611,0.7333333333333334,5.097119341563786,0.04711501755692197,3.2104795737122562,LUNCH BAG  BLACK SKULL.,LUNCH BAG RED RETROSPOT
62,20727,22383,0.07992895204262877,0.10746003552397869,0.0452930728241563,0.5666666666666667,5.2732782369146,0.03670390479826102,2.05970761032928,LUNCH BAG  BLACK SKULL.,LUNCH BAG SUKI DESIGN 
63,22383,20727,0.10746003552397869,0.07992895204262877,0.0452930728241563,0.4214876033057851,5.2732782369146,0.03670390479826102,1.5904085257548843,LUNCH BAG SUKI DESIGN ,LUNCH BAG  BLACK SKULL.
64,20728,20727,0.10035523978685613,0.07992895204262877,0.043516873889875664,0.43362831858407075,5.425172074729597,0.035495584741725525,1.6245004440497337,LUNCH BAG CARS BLUE,LUNCH BAG  BLACK SKULL.
65,20727,20728,0.07992895204262877,0.10035523978685613,0.043516873889875664,0.5444444444444444,5.425172074729596,0.035495584741725525,1.9748299614434863,LUNCH BAG  BLACK SKULL.,LUNCH BAG CARS BLUE
66,22382,22662,0.10124333925399645,0.07726465364120781,0.0541740674955595,0.5350877192982456,6.925388183101432,0.04635153595462017,1.9847514997151379,LUNCH BAG SPACEBOY DESIGN ,LUNCH BAG DOLLY GIRL DESIGN
67,22662,22382,0.07726465364120781,0.10124333925399645,0.0541740674955595,0.7011494252873564,6.925388183101432,0.04635153595462017,3.0073780571116275,LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG SPACEBOY DESIGN 
68,20725,22662,0.1438721136767318,0.07726465364120781,0.052397868561278864,0.3641975308641975,4.713637008656165,0.041281639529417706,1.4512924865060615,LUNCH BAG RED RETROSPOT,LUNCH BAG DOLLY GIRL DESIGN
69,22662,20725,0.07726465364120781,0.1438721136767318,0.052397868561278864,0.67816091954023,4.713637008656166,0.041281639529417706,2.6601116467901553,LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG RED RETROSPOT
70,22383,22662,0.10746003552397869,0.07726465364120781,0.046181172291296625,0.4297520661157025,5.562078464899782,0.037878309866264524,1.6181301001364328,LUNCH BAG SUKI DESIGN ,LUNCH BAG DOLLY GIRL DESIGN
71,22662,22383,0.07726465364120781,0.10746003552397869,0.046181172291296625,0.5977011494252874,5.562078464899781,0.037878309866264524,2.2185993402689674,LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG SUKI DESIGN 
72,20725,20726,0.1438721136767318,0.08880994671403197,0.05950266429840142,0.4135802469135802,4.656913580246913,0.046725389549135715,1.5538188277087033,LUNCH BAG RED RETROSPOT,LUNCH BAG WOODLAND
73,20726,20725,0.08880994671403197,0.1438721136767318,0.05950266429840142,0.6699999999999999,4.656913580246913,0.046725389549135715,2.594326928252327,LUNCH BAG WOODLAND,LUNCH BAG RED RETROSPOT
74,20728,20726,0.10035523978685613,0.08880994671403197,0.04706927175843695,0.4690265486725664,5.2812389380530975,0.03815672826049235,1.71607460035524,LUNCH BAG CARS BLUE,LUNCH BAG WOODLAND
75,20726,20728,0.08880994671403197,0.10035523978685613,0.04706927175843695,0.53,5.2812389380530975,0.03815672826049235,1.9141377876875403,LUNCH BAG WOODLAND,LUNCH BAG CARS BLUE
76,22382,20726,0.10124333925399645,0.08880994671403197,0.04884547069271759,0.4824561403508772,5.432456140350877,0.0398540551284195,1.7606045097389889,LUNCH BAG SPACEBOY DESIGN ,LUNCH BAG WOODLAND
77,20726,22382,0.08880994671403197,0.10124333925399645,0.04884547069271759,0.55,5.432456140350878,0.0398540551284195,1.9972370238800081,LUNCH BAG WOODLAND,LUNCH BAG SPACEBOY DESIGN 
78,20726,22383,0.08880994671403197,0.10746003552397869,0.0452930728241563,0.51,4.745950413223141,0.03574955279538377,1.821510131583717,LUNCH BAG WOODLAND,LUNCH BAG SUKI DESIGN 
79,22383,20726,0.10746003552397869,0.08880994671403197,0.0452930728241563,0.4214876033057851,4.74595041322314,0.03574955279538377,1.5750570921086018,LUNCH BAG SUKI DESIGN ,LUNCH BAG WOODLAND
80,22727,22729,0.0941385435168739,0.046181172291296625,0.04085257548845471,0.4339622641509434,9.396952104499274,0.03650514719105023,1.6850799289520428,ALARM CLOCK BAKELIKE RED ,ALARM CLOCK BAKELIKE ORANGE
81,22729,22727,0.046181172291296625,0.0941385435168739,0.04085257548845471,0.8846153846153847,9.396952104499274,0.03650514719105023,7.850799289520431,ALARM CLOCK BAKELIKE ORANGE,ALARM CLOCK BAKELIKE RED 
82,22326,22328,0.08703374777975133,0.06039076376554174,0.04262877442273535,0.489795918367347,8.110444177671068,0.03737273992093864,1.8416341030195384,ROUND SNACK BOXES SET OF4 WOODLAND ,ROUND SNACK BOXES SET OF 4 FRUITS 
83,22328,22326,0.06039076376554174,0.08703374777975133,0.04262877442273535,0.7058823529411765,8.11044417767107,0.03737273992093864,3.104085257548846,ROUND SNACK BOXES SET OF 4 FRUITS ,ROUND SNACK BOXES SET OF4 WOODLAND 
84,22382,20725,0.10124333925399645,0.1438721136767318,0.06216696269982238,0.6140350877192983,4.267922893653887,0.047600869485659475,2.2181495236557405,LUNCH BAG SPACEBOY DESIGN ,LUNCH BAG RED RETROSPOT
85,20725,22382,0.1438721136767318,0.10124333925399645,0.06216696269982238,0.43209876543209874,4.267922893653887,0.047600869485659475,1.5825932504440496,LUNCH BAG RED RETROSPOT,LUNCH BAG SPACEBOY DESIGN 
86,22382,22383,0.10124333925399645,0.10746003552397869,0.05595026642984014,0.5526315789473684,5.142670726402783,0.045070653597039455,1.995089332358165,LUNCH BAG SPACEBOY DESIGN ,LUNCH BAG SUKI DESIGN 
87,22383,22382,0.10746003552397869,0.10124333925399645,0.05595026642984014,0.5206611570247933,5.142670726402783,0.045070653597039455,1.8749923439701106,LUNCH BAG SUKI DESIGN ,LUNCH BAG SPACEBOY DESIGN 
88,85099B,85099F,0.17761989342806395,0.07815275310834814,0.0586145648312611,0.33,4.2225,0.044733081153046514,1.3758914132711224,JUMBO BAG RED RETROSPOT,JUMBO BAG STRAWBERRY
89,85099F,85099B,0.07815275310834814,0.17761989342806395,0.0586145648312611,0.75,4.2225,0.044733081153046514,3.289520426287744,JUMBO BAG STRAWBERRY,JUMBO BAG RED RETROSPOT
90,22960,22720,0.1261101243339254,0.12433392539964476,0.04262877442273535,0.3380281690140845,2.718712273641851,0.02694900763166114,1.3228147084388346,JAM MAKING SET WITH JARS,SET OF 3 CAKE TINS PANTRY DESIGN 
91,22720,22960,0.12433392539964476,0.1261101243339254,0.04262877442273535,0.34285714285714286,2.718712273641851,0.02694900763166114,1.3298324194918527,SET OF 3 CAKE TINS PANTRY DESIGN ,JAM MAKING SET WITH JARS
92,22629,22630,0.09325044404973357,0.07992895204262877,0.0586145648312611,0.6285714285714286,7.864126984126984,0.05116115456085611,2.4771143598852303,SPACEBOY LUNCH BOX ,DOLLY GIRL LUNCH BOX
93,22630,22629,0.07992895204262877,0.09325044404973357,0.0586145648312611,0.7333333333333334,7.864126984126985,0.05116115456085611,3.4003108348135,DOLLY GIRL LUNCH BOX,SPACEBOY LUNCH BOX 
94,22698,22697,0.07015985790408526,0.09502664298401421,0.06483126110124333,0.9240506329113923,9.724121613628297,0.05816420533238266,11.915482534043802,PINK REGENCY TEACUP AND SAUCER,GREEN REGENCY TEACUP AND SAUCER
95,22697,22698,0.09502664298401421,0.07015985790408526,0.06483126110124333,0.6822429906542056,9.724121613628297,0.05816420533238266,2.9262616236547903,GREEN REGENCY TEACUP AND SAUCER,PINK REGENCY TEACUP AND SAUCER
96,22699,22698,0.10479573712255773,0.07015985790408526,0.0630550621669627,0.6016949152542374,8.576056640205966,0.05570260814149018,2.334492271645063,ROSES REGENCY TEACUP AND SAUCER ,PINK REGENCY TEACUP AND SAUCER
97,22698,22699,0.07015985790408526,0.10479573712255773,0.0630550621669627,0.8987341772151899,8.576056640205964,0.05570260814149018,8.840142095914743,PINK REGENCY TEACUP AND SAUCER,ROSES REGENCY TEACUP AND SAUCER 
98,22423,22698,0.19626998223801065,0.07015985790408526,0.04884547069271759,0.24886877828054302,3.5471676499226765,0.035075196628061425,1.2379197072481756,REGENCY CAKESTAND 3 TIER,PINK REGENCY TEACUP AND SAUCER
99,22698,22423,0.07015985790408526,0.19626998223801065,0.04884547069271759,0.6962025316455697,3.5471676499226765,0.035075196628061425,2.645611308466549,PINK REGENCY TEACUP AND SAUCER,REGENCY CAKESTAND 3 TIER
100,20725,23206,0.1438721136767318,0.09236234458259325,0.046181172291296625,0.32098765432098764,3.4753086419753085,0.0328928065520603,1.3367027288874536,LUNCH BAG RED RETROSPOT,LUNCH BAG APPLE DESIGN
101,23206,20725,0.09236234458259325,0.1438721136767318,0.046181172291296625,0.5,3.4753086419753085,0.0328928065520603,1.7122557726465364,LUNCH BAG APPLE DESIGN,LUNCH BAG RED RETROSPOT
102,22382,23206,0.10124333925399645,0.09236234458259325,0.04085257548845471,0.4035087719298246,4.3687584345479085,0.0315015033015847,1.521627834082123,LUNCH BAG SPACEBOY DESIGN ,LUNCH BAG APPLE DESIGN
103,23206,22382,0.09236234458259325,0.10124333925399645,0.04085257548845471,0.44230769230769235,4.3687584345479085,0.0315015033015847,1.6115636675445582,LUNCH BAG APPLE DESIGN,LUNCH BAG SPACEBOY DESIGN 
104,23206,22383,0.09236234458259325,0.10746003552397869,0.04262877442273535,0.46153846153846156,4.294977749523204,0.032703513592811914,1.6575742197411827,LUNCH BAG APPLE DESIGN,LUNCH BAG SUKI DESIGN 
105,22383,23206,0.10746003552397869,0.09236234458259325,0.04262877442273535,0.39669421487603307,4.294977749523204,0.032703513592811914,1.5044404973357015,LUNCH BAG SUKI DESIGN ,LUNCH BAG APPLE DESIGN
106,23206,23209,0.09236234458259325,0.09591474245115453,0.04440497335701599,0.4807692307692308,5.012464387464387,0.03554606286419176,1.7412012367607397,LUNCH BAG APPLE DESIGN,LUNCH BAG VINTAGE DOILY 
107,23209,23206,0.09591474245115453,0.09236234458259325,0.04440497335701599,0.46296296296296297,5.012464387464387,0.03554606286419176,1.690083910087585,LUNCH BAG VINTAGE DOILY ,LUNCH BAG APPLE DESIGN
108,23207,23206,0.06216696269982238,0.09236234458259325,0.04085257548845471,0.6571428571428571,7.114835164835164,0.035110689057920495,2.647276494967436,LUNCH BAG ALPHABET DESIGN,LUNCH BAG APPLE DESIGN
109,23206,23207,0.09236234458259325,0.06216696269982238,0.04085257548845471,0.44230769230769235,7.114835164835165,0.035110689057920495,1.6816316530899738,LUNCH BAG APPLE DESIGN,LUNCH BAG ALPHABET DESIGN
110,85099B,23199,0.17761989342806395,0.07992895204262877,0.043516873889875664,0.245,3.0652222222222223,0.029319901946247107,1.2186371496124122,JUMBO BAG RED RETROSPOT,JUMBO BAG APPLES
111,23199,85099B,0.07992895204262877,0.17761989342806395,0.043516873889875664,0.5444444444444444,3.065222222222222,0.029319901946247107,1.8052246241822985,JUMBO BAG APPLES,JUMBO BAG RED RETROSPOT
112,85099B,23203,0.17761989342806395,0.10390763765541741,0.050621669626998225,0.285,2.7428205128205123,0.0321656061002811,1.2532760312511644,JUMBO BAG RED RETROSPOT,JUMBO BAG VINTAGE DOILY 
113,23203,85099B,0.10390763765541741,0.17761989342806395,0.050621669626998225,0.48717948717948717,2.7428205128205128,0.0321656061002811,1.6036412078152755,JUMBO BAG VINTAGE DOILY ,JUMBO BAG RED RETROSPOT
114,23203,23209,0.10390763765541741,0.09591474245115453,0.043516873889875664,0.41880341880341876,4.366413421968977,0.03355059958544841,1.555558457841396,JUMBO BAG VINTAGE DOILY ,LUNCH BAG VINTAGE DOILY 
115,23209,23203,0.09591474245115453,0.10390763765541741,0.043516873889875664,0.45370370370370366,4.366413421968977,0.03355059958544841,1.640304663274829,LUNCH BAG VINTAGE DOILY ,JUMBO BAG VINTAGE DOILY 
116,20725,23209,0.1438721136767318,0.09591474245115453,0.041740674955595025,0.2901234567901234,3.0248056698673977,0.027941218226388065,1.273580971503591,LUNCH BAG RED RETROSPOT,LUNCH BAG VINTAGE DOILY 
117,23209,20725,0.09591474245115453,0.1438721136767318,0.041740674955595025,0.4351851851851852,3.0248056698673977,0.027941218226388065,1.515767405293655,LUNCH BAG VINTAGE DOILY ,LUNCH BAG RED RETROSPOT
118,23202,23203,0.0630550621669627,0.10390763765541741,0.041740674955595025,0.6619718309859154,6.370771638377271,0.035188772403610444,2.6509399052693894,JUMBO BAG VINTAGE LEAF,JUMBO BAG VINTAGE DOILY 
119,23203,23202,0.10390763765541741,0.0630550621669627,0.041740674955595025,0.40170940170940167,6.3707716383772715,0.035188772403610444,1.566036538949505,JUMBO BAG VINTAGE DOILY ,JUMBO BAG VINTAGE LEAF
120,22423,23245,0.19626998223801065,0.08703374777975133,0.04440497335701599,0.22624434389140272,2.5995013389971375,0.027322861226176696,1.179915448775877,REGENCY CAKESTAND 3 TIER,SET OF 3 REGENCY CAKE TINS
121,23245,22423,0.08703374777975133,0.19626998223801065,0.04440497335701599,0.5102040816326531,2.5995013389971375,0.027322861226176696,1.6409487862640617,SET OF 3 REGENCY CAKE TINS,REGENCY CAKESTAND 3 TIER
